research_question;seed_url;final_seed_url;seed_http_status;seed_content_type;source_page_title;target_url;anchor_text;same_domain;dom_container;section_heading;surrounding_text;status;class;rule;reason;error
What is the current CCyB rate and how is it set?;https://www.bankofengland.co.uk/prudential-regulation/publication/2024/november/2024-list-of-uk-gsiis;https://www.bankofengland.co.uk/prudential-regulation/publication/2024/november/2024-list-of-uk-gsiis;200;"text/html; charset=utf-8";2024 list of UK headquartered global systemically important institutions (G-SII) | Bank of England – the UK's central bank;https://www.bankofengland.co.uk/research;Research;True;nav;;Research Open Research sub menu Back to main menu Bank of England Agenda for Research, 2025-2028 Fintech The Future of Finance - our response Research Visitor Programme Research funding and fellowships Researchers;CLASSIFIED;POTENTIALLY_RELEVANT;P-6;group research (primary) x topic_match none;
What is the current CCyB rate and how is it set?;https://www.bankofengland.co.uk/prudential-regulation/publication/2024/november/2024-list-of-uk-gsiis;https://www.bankofengland.co.uk/prudential-regulation/publication/2024/november/2024-list-of-uk-gsiis;200;"text/html; charset=utf-8";2024 list of UK headquartered global systemically important institutions (G-SII) | Bank of England – the UK's central bank;https://www.bankofengland.co.uk/research/bank-of-england-agenda-for-research;Bank of England Agenda for Research, 2025-2028;True;nav;;Bank of England Agenda for Research, 2025-2028;CLASSIFIED;POTENTIALLY_RELEVANT;P-6;group research (primary) x topic_match none;
What is the current CCyB rate and how is it set?;https://www.bankofengland.co.uk/prudential-regulation/publication/2024/november/2024-list-of-uk-gsiis;https://www.bankofengland.co.uk/prudential-regulation/publication/2024/november/2024-list-of-uk-gsiis;200;"text/html; charset=utf-8";2024 list of UK headquartered global systemically important institutions (G-SII) | Bank of England – the UK's central bank;https://www.bankofengland.co.uk/research/fintech;Fintech;True;nav;;Fintech;CLASSIFIED;POTENTIALLY_RELEVANT;P-6;group research (primary) x topic_match none;
What is the current CCyB rate and how is it set?;https://www.bankofengland.co.uk/prudential-regulation/publication/2024/november/2024-list-of-uk-gsiis;https://www.bankofengland.co.uk/prudential-regulation/publication/2024/november/2024-list-of-uk-gsiis;200;"text/html; charset=utf-8";2024 list of UK headquartered global systemically important institutions (G-SII) | Bank of England – the UK's central bank;https://www.bankofengland.co.uk/research/future-finance;The Future of Finance - our response;True;nav;;The Future of Finance - our response;CLASSIFIED;POTENTIALLY_RELEVANT;P-6;group research (primary) x topic_match none;
What is the current CCyB rate and how is it set?;https://www.bankofengland.co.uk/prudential-regulation/publication/2024/november/2024-list-of-uk-gsiis;https://www.bankofengland.co.uk/prudential-regulation/publication/2024/november/2024-list-of-uk-gsiis;200;"text/html; charset=utf-8";2024 list of UK headquartered global systemically important institutions (G-SII) | Bank of England – the UK's central bank;https://www.bankofengland.co.uk/research/visitor-programme;Research Visitor Programme;True;nav;;Research Visitor Programme;CLASSIFIED;POTENTIALLY_RELEVANT;P-6;group research (primary) x topic_match none;
What is the current CCyB rate and how is it set?;https://www.bankofengland.co.uk/prudential-regulation/publication/2024/november/2024-list-of-uk-gsiis;https://www.bankofengland.co.uk/prudential-regulation/publication/2024/november/2024-list-of-uk-gsiis;200;"text/html; charset=utf-8";2024 list of UK headquartered global systemically important institutions (G-SII) | Bank of England – the UK's central bank;https://www.bankofengland.co.uk/research/research-funding-and-fellowships;Research funding and fellowships;True;nav;;Research funding and fellowships;CLASSIFIED;POTENTIALLY_RELEVANT;P-6;group research (primary) x topic_match none;
What is the current CCyB rate and how is it set?;https://www.bankofengland.co.uk/prudential-regulation/publication/2024/november/2024-list-of-uk-gsiis;https://www.bankofengland.co.uk/prudential-regulation/publication/2024/november/2024-list-of-uk-gsiis;200;"text/html; charset=utf-8";2024 list of UK headquartered global systemically important institutions (G-SII) | Bank of England – the UK's central bank;https://www.bankofengland.co.uk/research/researchers;Researchers;True;nav;;Researchers;CLASSIFIED;POTENTIALLY_RELEVANT;P-6;group research (primary) x topic_match none;
What is the current CCyB rate and how is it set?;https://www.bankofengland.co.uk/prudential-regulation/publication/2024/november/2024-list-of-uk-gsiis;https://www.bankofengland.co.uk/prudential-regulation/publication/2024/november/2024-list-of-uk-gsiis;200;"text/html; charset=utf-8";2024 list of UK headquartered global systemically important institutions (G-SII) | Bank of England – the UK's central bank;https://www.bankofengland.co.uk/statistics;Statistics;True;nav;;Statistics Open Statistics sub menu Back to main menu Banknote statistics Bankstats tables Data collection Exchange rates Gold statistics Research datasets Statistics requested by users Yield curves;CLASSIFIED;POTENTIALLY_RELEVANT;P-6;group data (secondary) x topic_match partial;
What is the current CCyB rate and how is it set?;https://www.bankofengland.co.uk/prudential-regulation/publication/2024/november/2024-list-of-uk-gsiis;https://www.bankofengland.co.uk/prudential-regulation/publication/2024/november/2024-list-of-uk-gsiis;200;"text/html; charset=utf-8";2024 list of UK headquartered global systemically important institutions (G-SII) | Bank of England – the UK's central bank;https://www.bankofengland.co.uk/statistics/banknote;Banknote statistics;True;nav;;Banknote statistics;CLASSIFIED;POTENTIALLY_RELEVANT;P-6;group data (secondary) x topic_match none;
What is the current CCyB rate and how is it set?;https://www.bankofengland.co.uk/prudential-regulation/publication/2024/november/2024-list-of-uk-gsiis;https://www.bankofengland.co.uk/prudential-regulation/publication/2024/november/2024-list-of-uk-gsiis;200;"text/html; charset=utf-8";2024 list of UK headquartered global systemically important institutions (G-SII) | Bank of England – the UK's central bank;https://www.bankofengland.co.uk/statistics/tables;Bankstats tables;True;nav;;Bankstats tables;CLASSIFIED;POTENTIALLY_RELEVANT;P-6;group data (secondary) x topic_match none;
What is the current CCyB rate and how is it set?;https://www.bankofengland.co.uk/prudential-regulation/publication/2024/november/2024-list-of-uk-gsiis;https://www.bankofengland.co.uk/prudential-regulation/publication/2024/november/2024-list-of-uk-gsiis;200;"text/html; charset=utf-8";2024 list of UK headquartered global systemically important institutions (G-SII) | Bank of England – the UK's central bank;https://www.bankofengland.co.uk/statistics/data-collection;Data collection;True;nav;;Data collection;CLASSIFIED;POTENTIALLY_RELEVANT;P-6;group data (secondary) x topic_match none;
What is the current CCyB rate and how is it set?;https://www.bankofengland.co.uk/prudential-regulation/publication/2024/november/2024-list-of-uk-gsiis;https://www.bankofengland.co.uk/prudential-regulation/publication/2024/november/2024-list-of-uk-gsiis;200;"text/html; charset=utf-8";2024 list of UK headquartered global systemically important institutions (G-SII) | Bank of England – the UK's central bank;https://www.bankofengland.co.uk/statistics/exchange-rates;Exchange rates;True;nav;;Exchange rates;CLASSIFIED;HIGH_VALUE;P-6;group data (secondary) x topic_match direct;
What is the current CCyB rate and how is it set?;https://www.bankofengland.co.uk/prudential-regulation/publication/2024/november/2024-list-of-uk-gsiis;https://www.bankofengland.co.uk/prudential-regulation/publication/2024/november/2024-list-of-uk-gsiis;200;"text/html; charset=utf-8";2024 list of UK headquartered global systemically important institutions (G-SII) | Bank of England – the UK's central bank;https://www.bankofengland.co.uk/statistics/gold;Gold statistics;True;nav;;Gold statistics;CLASSIFIED;POTENTIALLY_RELEVANT;P-6;group data (secondary) x topic_match none;
What is the current CCyB rate and how is it set?;https://www.bankofengland.co.uk/prudential-regulation/publication/2024/november/2024-list-of-uk-gsiis;https://www.bankofengland.co.uk/prudential-regulation/publication/2024/november/2024-list-of-uk-gsiis;200;"text/html; charset=utf-8";2024 list of UK headquartered global systemically important institutions (G-SII) | Bank of England – the UK's central bank;https://www.bankofengland.co.uk/statistics/research-datasets;Research datasets;True;nav;;Research datasets;CLASSIFIED;POTENTIALLY_RELEVANT;P-6;group research (primary) x topic_match none;
What is the current CCyB rate and how is it set?;https://www.bankofengland.co.uk/prudential-regulation/publication/2024/november/2024-list-of-uk-gsiis;https://www.bankofengland.co.uk/prudential-regulation/publication/2024/november/2024-list-of-uk-gsiis;200;"text/html; charset=utf-8";2024 list of UK headquartered global systemically important institutions (G-SII) | Bank of England – the UK's central bank;https://www.bankofengland.co.uk/statistics/statistics-requested-by-users;Statistics requested by users;True;nav;;Statistics requested by users;CLASSIFIED;POTENTIALLY_RELEVANT;P-6;group data (secondary) x topic_match none;
What is the current CCyB rate and how is it set?;https://www.bankofengland.co.uk/prudential-regulation/publication/2024/november/2024-list-of-uk-gsiis;https://www.bankofengland.co.uk/prudential-regulation/publication/2024/november/2024-list-of-uk-gsiis;200;"text/html; charset=utf-8";2024 list of UK headquartered global systemically important institutions (G-SII) | Bank of England – the UK's central bank;https://www.bankofengland.co.uk/statistics/yield-curves;Yield curves;True;nav;;Yield curves;CLASSIFIED;POTENTIALLY_RELEVANT;P-6;group data (secondary) x topic_match none;
What is the current CCyB rate and how is it set?;https://www.bankofengland.co.uk/prudential-regulation/publication/2024/november/2024-list-of-uk-gsiis;https://www.bankofengland.co.uk/prudential-regulation/publication/2024/november/2024-list-of-uk-gsiis;200;"text/html; charset=utf-8";2024 list of UK headquartered global systemically important institutions (G-SII) | Bank of England – the UK's central bank;https://www.bankofengland.co.uk/about;About;True;nav;;About Open About sub menu Back to main menu Get involved Open Get involved sub menu Back to main menu Citizens’ Forum Community Forum Partners Youth Voice Governance and funding Open Governance and funding sub menu Back to main menu Staff codes and policies History Our people Open Our people sub men;CLASSIFIED;NAVIGATION;P-3;group 'None' inside <nav> without direct topic match;
What is the current CCyB rate and how is it set?;https://www.bankofengland.co.uk/prudential-regulation/publication/2024/november/2024-list-of-uk-gsiis;https://www.bankofengland.co.uk/prudential-regulation/publication/2024/november/2024-list-of-uk-gsiis;200;"text/html; charset=utf-8";2024 list of UK headquartered global systemically important institutions (G-SII) | Bank of England – the UK's central bank;https://www.bankofengland.co.uk/about/get-involved;Get involved;True;nav;;Get involved Open Get involved sub menu Back to main menu Citizens’ Forum Community Forum Partners Youth Voice;CLASSIFIED;NAVIGATION;P-3;group 'None' inside <nav> without direct topic match;
What is the current CCyB rate and how is it set?;https://www.bankofengland.co.uk/prudential-regulation/publication/2024/november/2024-list-of-uk-gsiis;https://www.bankofengland.co.uk/prudential-regulation/publication/2024/november/2024-list-of-uk-gsiis;200;"text/html; charset=utf-8";2024 list of UK headquartered global systemically important institutions (G-SII) | Bank of England – the UK's central bank;https://www.bankofengland.co.uk/about/get-involved/citizens-panels;Citizens’ Forum;True;nav;;Citizens’ Forum;CLASSIFIED;NAVIGATION;P-3;group 'None' inside <nav> without direct topic match;
